ID,Block,Set,Choice,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Item9,Item10,Item11,Item12
87,7,5,0,0,0,0,0,0,0,0,0,0,1,0,0
87,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0
87,7,6,0,0,0,0,0,-1,0,0,0,0,0,0,0
87,7,6,0,0,0,1,0,0,0,0,0,0,0,0,0
87,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0
87,7,6,1,0,0,0,0,0,0,0,1,0,0,0,0
92,2,1,0,0,0,0,0,0,0,0,-1,0,0,0,0
92,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
92,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0
92,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
92,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0
92,2,2,0,0,0,0,0,0,0,0,-1,0,0,0,0
92,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0
92,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
92,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0
92,2,3,0,0,0,0,0,0,0,0,0,0,0,-1,0
92,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0
92,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1
92,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0
92,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0
92,2,4,0,0,0,0,0,0,0,0,0,0,0,0,-1
92,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0
92,2,5,1,0,0,0,0,1,0,0,0,0,0,0,0
92,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1
92,2,5,0,0,0,0,0,0,0,0,0,0,0,-1,0
92,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0
92,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1
92,2,6,0,0,0,0,0,0,-1,0,0,0,0,0,0
92,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0
92,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0
98,8,1,1,0,0,0,0,0,0,0,0,1,0,0,0
98,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0
98,8,1,0,0,0,0,0,0,0,0,0,0,0,-1,0
98,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0
98,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0
98,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0
98,8,2,0,0,0,0,0,0,0,-1,0,0,0,0,0
98,8,2,1,0,0,0,0,0,0,0,0,1,0,0,0
98,8,3,0,0,0,0,0,0,0,0,0,0,0,-1,0
98,8,3,0,0,0,0,0,1,0,0,0,0,0,0,0
98,8,3,0,0,0,0,0,0,1,0,0,0,0,0,0
98,8,3,1,0,0,0,0,0,0,0,1,0,0,0,0
98,8,4,1,0,0,0,0,0,0,0,0,1,0,0,0
98,8,4,0,0,0,0,0,0,0,0,1,0,0,0,0
98,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0
98,8,4,0,0,0,0,0,0,0,0,0,0,0,0,-1
98,8,5,1,0,0,1,0,0,0,0,0,0,0,0,0
98,8,5,0,0,0,0,0,0,0,1,0,0,0,0,0
98,8,5,0,0,0,0,1,0,0,0,0,0,0,0,0
98,8,5,0,0,0,0,0,0,0,0,0,0,0,-1,0
98,8,6,0,1,0,0,0,0,0,0,0,0,0,0,0
98,8,6,0,0,0,0,0,0,0,0,0,0,0,0,-1
98,8,6,0,0,0,0,0,1,0,0,0,0,0,0,0
98,8,6,1,0,0,0,0,0,0,0,1,0,0,0,0
99,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0
99,9,1,0,0,0,0,0,-1,0,0,0,0,0,0,0
99,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0
99,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0
99,9,2,1,0,1,0,0,0,0,0,0,0,0,0,0
99,9,2,0,0,0,0,0,0,0,1,0,0,0,0,0
99,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0
99,9,2,0,0,0,0,0,0,0,0,0,0,0,-1,0
99,9,3,0,0,0,0,0,0,0,0,0,0,-1,0,0
99,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0
99,9,3,1,0,1,0,0,0,0,0,0,0,0,0,0
99,9,3,0,0,0,0,0,1,0,0,0,0,0,0,0
99,9,4,0,0,0,0,0,0,0,0,1,0,0,0,0
99,9,4,0,0,0,0,0,0,0,0,0,0,-1,0,0
99,9,4,1,0,0,0,1,0,0,0,0,0,0,0,0
99,9,4,0,0,0,0,0,0,0,0,0,1,0,0,0
99,9,5,0,0,0,0,0,0,1,0,0,0,0,0,0
99,9,5,0,0,0,1,0,0,0,0,0,0,0,0,0
99,9,5,0,0,0,0,0,0,0,0,0,0,-1,0,0
99,9,5,1,1,0,0,0,0,0,0,0,0,0,0,0
99,9,6,0,0,0,0,0,0,0,0,0,0,-1,0,0
99,9,6,1,1,0,0,0,0,0,0,0,0,0,0,0
99,9,6,0,0,0,0,0,0,0,0,1,0,0,0,0
99,9,6,0,0,0,0,0,0,0,1,0,0,0,0,0
100,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0
100,10,1,1,0,0,1,0,0,0,0,0,0,0,0,0
100,10,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
100,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0
100,10,2,0,0,0,0,0,0,0,-1,0,0,0,0,0
100,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1
100,10,2,0,0,0,0,0,0,0,0,0,0,0,1,0
100,10,2,1,0,0,0,1,0,0,0,0,0,0,0,0
100,10,3,1,0,0,0,1,0,0,0,0,0,0,0,0
100,10,3,0,0,0,0,0,0,0,1,0,0,0,0,0
100,10,3,0,0,0,0,0,0,0,0,-1,0,0,0,0
100,10,3,0,0,0,0,0,0,1,0,0,0,0,0,0
100,10,4,0,0,0,0,0,0,0,0,0,0,0,0,1
100,10,4,0,0,0,0,0,0,0,0,0,0,1,0,0
100,10,4,1,0,0,1,0,0,0,0,0,0,0,0,0
100,10,4,0,0,0,0,0,0,0,0,0,0,0,-1,0
100,10,5,1,1,0,0,0,0,0,0,0,0,0,0,0
100,10,5,0,0,0,0,1,0,0,0,0,0,0,0,0
100,10,5,0,0,0,0,0,0,-1,0,0,0,0,0,0
100,10,5,0,0,0,0,0,1,0,0,0,0,0,0,0
100,10,6,1,1,0,0,0,0,0,0,0,0,0,0,0
100,10,6,0,0,1,0,0,0,0,0,0,0,0,0,0
100,10,6,0,0,0,0,0,1,0,0,0,0,0,0,0
100,10,6,0,0,0,0,0,0,0,0,0,0,0,-1,0
102,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0
102,2,1,0,0,0,0,0,0,0,0,0,0,-1,0,0
102,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0
102,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
102,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0
102,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
102,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0
102,2,2,0,0,0,0,0,0,0,0,0,0,0,0,-1
102,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0
102,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0
102,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0
102,2,3,0,0,0,0,0,0,0,0,0,0,0,0,-1
102,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0
102,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0
102,2,4,0,0,0,0,0,0,0,0,0,0,0,0,-1
102,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0
102,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0
102,2,5,0,0,0,0,0,0,0,0,0,0,0,0,-1
102,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0
102,2,5,1,0,0,0,0,0,0,0,0,1,0,0,0
102,2,6,0,0,0,0,0,0,0,0,0,0,0,0,-1
102,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0
102,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0
102,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0
104,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0
104,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0
104,4,1,0,0,0,0,0,0,-1,0,0,0,0,0,0
104,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
104,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0
104,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0
104,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0
104,4,2,0,0,0,0,0,0,-1,0,0,0,0,0,0
104,4,3,0,0,0,0,0,-1,0,0,0,0,0,0,0
104,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0
104,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0
104,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0
104,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0
104,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0
104,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0
104,4,4,0,0,0,0,0,-1,0,0,0,0,0,0,0
104,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0
104,4,5,1,0,1,0,0,0,0,0,0,0,0,0,0
104,4,5,0,0,0,0,0,0,0,0,0,0,0,0,-1
104,4,5,0,0,0,0,0,0,0,0,0,1,0,0,0
104,4,6,0,0,0,0,0,0,-1,0,0,0,0,0,0
104,4,6,0,0,0,0,0,0,0,0,0,0,0,1,0
104,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0
104,4,6,1,0,0,0,1,0,0,0,0,0,0,0,0
106,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0
106,6,1,0,0,0,0,0,0,0,0,0,0,0,-1,0
106,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0
106,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
106,6,2,0,0,0,0,0,0,0,-1,0,0,0,0,0
106,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0
106,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0
106,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0
106,6,3,0,0,0,0,0,0,-1,0,0,0,0,0,0
106,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0
106,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0
106,6,3,1,0,0,1,0,0,0,0,0,0,0,0,0
106,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0
106,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1
106,6,4,1,0,0,0,0,0,0,0,1,0,0,0,0
106,6,4,0,0,-1,0,0,0,0,0,0,0,0,0,0
106,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0
106,6,5,0,0,0,0,0,1,0,0,0,0,0,0,0
106,6,5,0,0,0,0,0,0,0,-1,0,0,0,0,0
106,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1
106,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0
106,6,6,0,0,0,0,0,0,0,-1,0,0,0,0,0
106,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0
106,6,6,1,0,0,0,0,0,0,0,1,0,0,0,0
112,2,1,0,0,0,0,0,0,0,0,-1,0,0,0,0
112,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0
112,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0
112,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
112,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0
112,2,2,0,0,0,0,0,0,0,0,-1,0,0,0,0
112,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0
112,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
112,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0
112,2,3,0,0,0,0,0,0,0,0,0,0,0,-1,0
112,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0
112,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1
112,2,4,0,0,0,0,0,0,0,-1,0,0,0,0,0
112,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
112,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1
112,2,4,1,0,0,0,1,0,0,0,0,0,0,0,0
112,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0
112,2,5,1,0,0,0,0,0,0,0,0,0,0,0,1
112,2,5,0,0,0,0,0,0,0,0,0,0,0,-1,0
112,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0
112,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1
112,2,6,0,0,0,0,0,0,-1,0,0,0,0,0,0
112,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0
112,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0
116,6,1,0,0,0,0,0,0,0,0,-1,0,0,0,0
116,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0
116,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0
116,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
116,6,2,1,0,0,0,0,0,0,1,0,0,0,0,0
116,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0
116,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0
116,6,2,0,0,0,0,0,0,0,0,0,0,-1,0,0
116,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0
116,6,3,0,0,0,0,0,0,0,0,-1,0,0,0,0
116,6,3,1,0,0,0,1,0,0,0,0,0,0,0,0
116,6,3,0,0,0,1,0,0,0,0,0,0,0,0,0
116,6,4,1,0,0,0,1,0,0,0,0,0,0,0,0
116,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1
116,6,4,0,0,0,0,0,0,0,0,-1,0,0,0,0
116,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0
116,6,5,0,-1,0,0,0,0,0,0,0,0,0,0,0
116,6,5,0,0,0,0,0,1,0,0,0,0,0,0,0
116,6,5,1,0,0,0,0,0,0,1,0,0,0,0,0
116,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1
116,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0
116,6,6,1,0,0,0,0,0,0,1,0,0,0,0,0
116,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0
116,6,6,0,0,0,0,0,0,0,0,-1,0,0,0,0
120,10,1,1,0,1,0,0,0,0,0,0,0,0,0,0
120,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0
120,10,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
120,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0
120,10,2,0,0,0,0,0,0,0,-1,0,0,0,0,0
120,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1
120,10,2,0,0,0,0,0,0,0,0,0,0,0,1,0
120,10,2,1,0,0,0,1,0,0,0,0,0,0,0,0
120,10,3,1,0,0,0,1,0,0,0,0,0,0,0,0
120,10,3,0,0,0,0,0,0,0,1,0,0,0,0,0
120,10,3,0,0,0,0,0,0,0,0,-1,0,0,0,0
120,10,3,0,0,0,0,0,0,1,0,0,0,0,0,0
120,10,4,0,0,0,0,0,0,0,0,0,0,0,0,1
120,10,4,0,0,0,0,0,0,0,0,0,0,1,0,0
120,10,4,1,0,0,1,0,0,0,0,0,0,0,0,0
120,10,4,0,0,0,0,0,0,0,0,0,0,0,-1,0
120,10,5,1,1,0,0,0,0,0,0,0,0,0,0,0
120,10,5,0,0,0,0,1,0,0,0,0,0,0,0,0
120,10,5,0,0,0,0,0,0,-1,0,0,0,0,0,0
120,10,5,0,0,0,0,0,1,0,0,0,0,0,0,0
120,10,6,0,1,0,0,0,0,0,0,0,0,0,0,0
120,10,6,1,0,1,0,0,0,0,0,0,0,0,0,0
120,10,6,0,0,0,0,0,-1,0,0,0,0,0,0,0
120,10,6,0,0,0,0,0,0,0,0,0,0,0,1,0
125,5,1,0,0,0,0,0,0,0,0,-1,0,0,0,0
125,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0
125,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0
125,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0
125,5,2,0,0,0,0,0,-1,0,0,0,0,0,0,0
125,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0
125,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0
125,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0
125,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0
125,5,3,1,0,0,0,0,0,0,0,1,0,0,0,0
125,5,3,0,0,0,0,0,0,0,0,0,0,-1,0,0
125,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0
125,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0
125,5,4,0,0,0,0,0,0,0,0,0,0,0,-1,0
125,5,4,1,0,0,0,0,0,0,1,0,0,0,0,0
125,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0
125,5,5,0,0,0,0,0,0,0,0,0,0,-1,0,0
125,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0
125,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0
125,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0
125,5,6,0,0,0,0,0,0,0,0,0,0,0,-1,0
125,5,6,0,0,1,0,0,0,0,0,0,0,0,0,0
125,5,6,1,0,0,0,0,0,0,0,1,0,0,0,0
125,5,6,0,0,0,0,0,1,0,0,0,0,0,0,0
126,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0
126,6,1,0,0,0,0,0,0,0,0,0,0,0,-1,0
126,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0
126,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
126,6,2,1,0,0,0,0,0,0,1,0,0,0,0,0
126,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0
126,6,2,0,0,0,0,0,0,-1,0,0,0,0,0,0
126,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0
126,6,3,0,0,0,0,0,0,-1,0,0,0,0,0,0
126,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0
126,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0
126,6,3,1,0,0,1,0,0,0,0,0,0,0,0,0
126,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0
126,6,4,0,0,0,0,0,0,0,0,0,0,0,0,-1
126,6,4,0,0,0,0,0,0,0,0,1,0,0,0,0
126,6,4,1,0,1,0,0,0,0,0,0,0,0,0,0
126,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0
126,6,5,0,0,0,0,0,1,0,0,0,0,0,0,0
126,6,5,1,0,0,0,0,0,0,1,0,0,0,0,0
126,6,5,0,0,0,0,0,0,0,0,0,0,0,0,-1
126,6,6,0,0,0,0,0,0,0,0,0,0,0,-1,0
126,6,6,1,0,0,0,0,0,0,1,0,0,0,0,0
126,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0
126,6,6,0,0,0,0,0,0,0,0,1,0,0,0,0
131,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
131,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
131,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0
131,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
131,1,2,0,0,0,0,0,0,0,0,0,0,0,0,-1
131,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0
131,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0
131,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0
131,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0
131,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0
131,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0
131,1,3,0,0,0,0,0,0,0,0,0,0,-1,0,0
131,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0
131,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0
131,1,4,0,0,0,0,0,0,0,0,0,-1,0,0,0
131,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0
131,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0
131,1,5,0,0,0,0,0,0,0,0,0,0,0,0,-1
131,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0
131,1,5,1,0,0,1,0,0,0,0,0,0,0,0,0
131,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0
131,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0
131,1,6,0,0,0,0,0,0,0,0,0,0,0,0,-1
131,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0
133,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1
133,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0
133,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0
133,3,1,0,0,0,0,0,0,0,-1,0,0,0,0,0
133,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0
133,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0
133,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0
133,3,2,0,0,0,0,-1,0,0,0,0,0,0,0,0
133,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
133,3,3,0,0,0,0,0,-1,0,0,0,0,0,0,0
133,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0
133,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0
133,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0
133,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0
133,3,4,0,0,-1,0,0,0,0,0,0,0,0,0,0
133,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0
133,3,5,1,0,0,1,0,0,0,0,0,0,0,0,0
133,3,5,0,0,0,0,0,0,0,0,0,-1,0,0,0
133,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1
133,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0
133,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0
133,3,6,1,0,0,1,0,0,0,0,0,0,0,0,0
133,3,6,0,0,0,0,0,0,0,0,1,0,0,0,0
133,3,6,0,0,-1,0,0,0,0,0,0,0,0,0,0
134,4,1,0,-1,0,0,0,0,0,0,0,0,0,0,0
134,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0
134,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0
134,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
134,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0
134,4,2,0,0,0,0,0,0,0,0,0,0,-1,0,0
134,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0
134,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0
134,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0
134,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0
134,4,3,0,-1,0,0,0,0,0,0,0,0,0,0,0
134,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0
134,4,4,0,0,0,0,0,0,0,-1,0,0,0,0,0
134,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0
134,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0
134,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0
134,4,5,1,0,0,1,0,0,0,0,0,0,0,0,0
134,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0
134,4,5,0,0,0,0,0,0,0,0,0,0,0,0,-1
134,4,5,0,0,0,0,0,0,0,0,0,1,0,0,0
134,4,6,1,0,0,0,0,0,1,0,0,0,0,0,0
134,4,6,0,0,0,0,0,0,0,0,0,0,0,-1,0
134,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0
134,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0
135,5,1,0,0,0,0,0,0,0,0,-1,0,0,0,0
135,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0
135,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0
135,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0
135,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0
135,5,2,0,0,0,0,-1,0,0,0,0,0,0,0,0
135,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0
135,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0
135,5,3,0,0,0,0,0,0,-1,0,0,0,0,0,0
135,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0
135,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0
135,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0
135,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0
135,5,4,1,0,0,0,0,0,0,0,0,0,0,1,0
135,5,4,0,0,0,0,0,0,0,-1,0,0,0,0,0
135,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0
135,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0
135,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0
135,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0
135,5,5,0,0,0,0,0,0,0,0,0,-1,0,0,0
135,5,6,1,0,0,0,0,0,0,0,0,0,0,1,0
135,5,6,0,0,1,0,0,0,0,0,0,0,0,0,0
135,5,6,0,0,0,0,0,0,0,0,1,0,0,0,0
135,5,6,0,0,0,0,0,-1,0,0,0,0,0,0,0
136,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0
136,6,1,0,0,0,0,0,0,0,0,0,0,0,-1,0
136,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0
136,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
136,6,2,1,0,0,0,0,0,0,1,0,0,0,0,0
136,6,2,0,0,0,0,0,0,0,0,0,-1,0,0,0
136,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0
136,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0
136,6,3,0,0,0,0,0,0,-1,0,0,0,0,0,0
136,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0
136,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0
136,6,3,1,0,0,1,0,0,0,0,0,0,0,0,0
136,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0
136,6,4,0,0,0,0,0,0,0,0,0,0,0,0,-1
136,6,4,0,0,0,0,0,0,0,0,1,0,0,0,0
136,6,4,1,0,1,0,0,0,0,0,0,0,0,0,0
136,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0
136,6,5,0,0,0,0,0,-1,0,0,0,0,0,0,0
136,6,5,1,0,0,0,0,0,0,1,0,0,0,0,0
136,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1
136,6,6,0,0,0,0,0,0,0,0,0,0,0,-1,0
136,6,6,1,0,0,0,0,0,0,1,0,0,0,0,0
136,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0
136,6,6,0,0,0,0,0,0,0,0,1,0,0,0,0
137,7,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
137,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0
137,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0
137,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0
137,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0
137,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0
137,7,2,0,0,-1,0,0,0,0,0,0,0,0,0,0
137,7,2,0,0,0,0,0,0,0,1,0,0,0,0,0
137,7,3,0,0,0,0,0,0,0,0,1,0,0,0,0
137,7,3,0,0,0,0,0,0,0,0,0,1,0,0,0
137,7,3,1,0,0,0,0,0,0,1,0,0,0,0,0
137,7,3,0,0,-1,0,0,0,0,0,0,0,0,0,0
137,7,4,0,0,0,0,0,0,0,0,0,1,0,0,0
137,7,4,0,0,0,0,0,1,0,0,0,0,0,0,0
137,7,4,0,0,0,0,-1,0,0,0,0,0,0,0,0
137,7,4,1,0,0,1,0,0,0,0,0,0,0,0,0
137,7,5,0,0,0,0,0,0,0,0,0,0,0,-1,0
137,7,5,0,0,0,0,1,0,0,0,0,0,0,0,0
